Metric,Value,Category
AdjOE,113.249,Offensive
AdjOE,107.507,Offensive
AdjOE,111.015,Offensive
AdjOE,111.408,Offensive
AdjOE,106.285,Offensive
AdjOE,112.013,Offensive
AdjOE,114.043,Offensive
AdjOE,117.162,Offensive
AdjOE,114.264,Offensive
AdjOE,110.516,Offensive
AdjOE,111.517,Offensive
AdjOE,111.399,Offensive
AdjOE,110.54,Offensive
AdjOE,114.99,Offensive
AdjOE,112.163,Offensive
AdjOE,120.03,Offensive
AdjOE,116.161,Offensive
AdjOE,115.91,Offensive
AdjOE,112.525,Offensive
AdjOE,109.512,Offensive
AdjOE,107.318,Offensive
AdjOE,114.26,Offensive
AdjOE,112.805,Offensive
AdjOE,114.619,Offensive
AdjOE,114.089,Offensive
AdjOE,117.091,Offensive
AdjOE,112.61,Offensive
AdjOE,112.352,Offensive
AdjOE,104.791,Offensive
AdjOE,109.266,Offensive
AdjOE,111.012,Offensive
AdjOE,109.35,Offensive
AdjOE,111.156,Offensive
AdjOE,112.206,Offensive
AdjOE,109.085,Offensive
AdjOE,111.658,Offensive
AdjOE,108.529,Offensive
AdjOE,109.699,Offensive
AdjOE,115.305,Offensive
AdjOE,107.971,Offensive
AdjOE,111.434,Offensive
AdjOE,112.396,Offensive
AdjOE,109.997,Offensive
AdjOE,115.182,Offensive
AdjOE,109.966,Offensive
AdjOE,111.537,Offensive
AdjOE,107.693,Offensive
AdjOE,113.001,Offensive
AdjOE,113.709,Offensive
AdjOE,115.324,Offensive
AdjOE,110.482,Offensive
AdjOE,105.598,Offensive
AdjOE,116.728,Offensive
AdjOE,112.924,Offensive
AdjOE,110.443,Offensive
AdjOE,110.632,Offensive
AdjOE,109.553,Offensive
AdjOE,107.526,Offensive
AdjOE,112.597,Offensive
AdjOE,109.471,Offensive
AdjOE,110.284,Offensive
AdjOE,111.551,Offensive
AdjOE,105.214,Offensive
AdjOE,119.675,Offensive
AdjOE,114.094,Offensive
AdjOE,105.932,Offensive
AdjOE,109.703,Offensive
AdjOE,113.122,Offensive
AdjOE,114.103,Offensive
AdjOE,110.103,Offensive
AdjOE,109.883,Offensive
AdjOE,112.175,Offensive
AdjOE,113.092,Offensive
AdjOE,112.241,Offensive
AdjOE,107.805,Offensive
AdjOE,113.087,Offensive
AdjOE,111.765,Offensive
AdjOE,115.631,Offensive
AdjOE,109.035,Offensive
AdjOE,108.833,Offensive
AdjOE,109.202,Offensive
AdjOE,108.047,Offensive
AdjOE,111.451,Offensive
AdjOE,111.876,Offensive
AdjOE,113.222,Offensive
AdjOE,111.514,Offensive
AdjOE,115.983,Offensive
AdjOE,112.852,Offensive
AdjOE,115.482,Offensive
AdjOE,109.361,Offensive
AdjOE,109.55,Offensive
AdjOE,109.115,Offensive
AdjOE,116.761,Offensive
AdjOE,113.554,Offensive
AdjOE,107.063,Offensive
AdjOE,112.324,Offensive
AdjOE,113.897,Offensive
AdjOE,111.859,Offensive
AdjOE,112.894,Offensive
AdjOE,107.29,Offensive
AdjOE,111.239,Offensive
AdjOE,115.746,Offensive
AdjOE,110.114,Offensive
AdjOE,109.827,Offensive
AdjOE,107.176,Offensive
AdjOE,112.296,Offensive
AdjOE,112.206,Offensive
AdjOE,116.238,Offensive
AdjOE,115.556,Offensive
AdjOE,112.233,Offensive
AdjOE,110.702,Offensive
AdjOE,104.344,Offensive
AdjOE,113.135,Offensive
AdjOE,107.03,Offensive
AdjOE,112.498,Offensive
AdjOE,112.224,Offensive
AdjOE,116.989,Offensive
AdjOE,111.322,Offensive
AdjOE,104.967,Offensive
AdjOE,110.315,Offensive
AdjOE,112.889,Offensive
AdjOE,111.908,Offensive
AdjOE,106.109,Offensive
AdjOE,110.113,Offensive
AdjOE,106.601,Offensive
AdjOE,109.067,Offensive
AdjOE,113.634,Offensive
AdjOE,109.219,Offensive
AdjOE,111.869,Offensive
AdjOE,106.499,Offensive
AdjOE,109.272,Offensive
AdjOE,103.135,Offensive
AdjOE,107.808,Offensive
AdjOE,104.987,Offensive
AdjOE,116.346,Offensive
AdjOE,110.336,Offensive
AdjOE,115.06,Offensive
AdjOE,112.063,Offensive
AdjOE,112.546,Offensive
AdjOE,116.593,Offensive
AdjOE,110.04,Offensive
AdjOE,110.004,Offensive
AdjOE,109.784,Offensive
AdjOE,109.537,Offensive
AdjOE,113.531,Offensive
AdjOE,110.491,Offensive
AdjOE,111.101,Offensive
AdjOE,112.852,Offensive
AdjOE,109.065,Offensive
AdjOE,116.333,Offensive
AdjOE,116.426,Offensive
AdjOE,113.351,Offensive
AdjOE,110.009,Offensive
AdjOE,116.091,Offensive
AdjOE,111.342,Offensive
AdjOE,112.813,Offensive
AdjOE,111.812,Offensive
AdjOE,111.717,Offensive
AdjOE,110.385,Offensive
AdjOE,109.698,Offensive
AdjOE,109.893,Offensive
AdjOE,107.717,Offensive
AdjOE,109.894,Offensive
AdjOE,114.924,Offensive
AdjOE,110.362,Offensive
AdjOE,114.913,Offensive
AdjOE,115.856,Offensive
AdjOE,109.163,Offensive
AdjOE,109.542,Offensive
AdjOE,111.359,Offensive
AdjOE,113.451,Offensive
AdjOE,112.548,Offensive
AdjOE,114.514,Offensive
AdjOE,113.161,Offensive
AdjOE,110.277,Offensive
AdjOE,113.27,Offensive
AdjOE,113.075,Offensive
AdjOE,108.768,Offensive
AdjOE,113.344,Offensive
AdjOE,111.352,Offensive
AdjOE,110.91,Offensive
AdjOE,109.991,Offensive
AdjOE,112.469,Offensive
AdjOE,114.301,Offensive
AdjOE,109.131,Offensive
AdjOE,109.076,Offensive
AdjOE,104.85,Offensive
AdjOE,111.048,Offensive
AdjOE,107.827,Offensive
AdjOE,115.095,Offensive
AdjOE,106.741,Offensive
AdjOE,109.901,Offensive
AdjOE,108.168,Offensive
AdjOE,109.225,Offensive
AdjOE,109.771,Offensive
AdjOE,112.735,Offensive
AdjOE,109.358,Offensive
AdjOE,112.476,Offensive
AdjOE,113.762,Offensive
AdjOE,113.947,Offensive
AdjOE,113.498,Offensive
AdjOE,114.696,Offensive
AdjOE,113.153,Offensive
AdjOE,109.236,Offensive
AdjOE,114.396,Offensive
AdjOE,119.96,Offensive
AdjOE,113.835,Offensive
AdjOE,109.383,Offensive
AdjOE,107.733,Offensive
AdjOE,99.2868,Offensive
AdjOE,110.886,Offensive
AdjOE,111.051,Offensive
AdjOE,113.14,Offensive
AdjOE,119.593,Offensive
AdjOE,112.136,Offensive
AdjOE,112.565,Offensive
AdjOE,111.382,Offensive
AdjOE,107.401,Offensive
AdjOE,116.72,Offensive
AdjOE,115.689,Offensive
AdjOE,104.438,Offensive
AdjOE,115.57,Offensive
AdjOE,103.969,Offensive
AdjOE,106.969,Offensive
AdjOE,110.09,Offensive
AdjOE,114.61,Offensive
AdjOE,110.462,Offensive
AdjOE,114.636,Offensive
AdjOE,110.097,Offensive
AdjOE,115.808,Offensive
AdjOE,108.762,Offensive
AdjOE,107.782,Offensive
AdjOE,116.76,Offensive
AdjOE,107.12,Offensive
AdjOE,109.913,Offensive
AdjOE,110.837,Offensive
AdjOE,114.543,Offensive
AdjOE,108.209,Offensive
AdjOE,113.001,Offensive
AdjOE,107.609,Offensive
AdjOE,112.039,Offensive
AdjOE,113.17,Offensive
AdjOE,106.636,Offensive
AdjOE,114.531,Offensive
AdjOE,109.691,Offensive
AdjOE,107.95,Offensive
AdjOE,109.205,Offensive
AdjOE,112.867,Offensive
AdjOE,112.451,Offensive
AdjOE,114.528,Offensive
AdjOE,115.198,Offensive
AdjOE,110.933,Offensive
AdjOE,109.363,Offensive
AdjOE,111.134,Offensive
AdjOE,113.079,Offensive
AdjOE,113.798,Offensive
AdjOE,106.138,Offensive
AdjOE,113.859,Offensive
AdjOE,111.899,Offensive
AdjOE,108.872,Offensive
AdjOE,111.84,Offensive
AdjOE,111.131,Offensive
AdjOE,105.987,Offensive
AdjOE,119.839,Offensive
AdjOE,114.818,Offensive
AdjOE,113.162,Offensive
AdjOE,117.31,Offensive
AdjOE,103.999,Offensive
AdjOE,110.724,Offensive
AdjOE,114.49,Offensive
AdjOE,110.848,Offensive
AdjOE,114.56,Offensive
AdjOE,111.455,Offensive
AdjOE,109.852,Offensive
AdjOE,105.948,Offensive
AdjOE,109.439,Offensive
AdjOE,110.524,Offensive
AdjOE,113.418,Offensive
AdjOE,109.286,Offensive
AdjOE,110.164,Offensive
AdjOE,115.351,Offensive
AdjOE,112.953,Offensive
AdjOE,110.7,Offensive
AdjOE,107.065,Offensive
AdjOE,110.065,Offensive
AdjOE,109.06,Offensive
AdjOE,104.597,Offensive
AdjOE,109.142,Offensive
AdjOE,110.415,Offensive
AdjOE,110.197,Offensive
AdjOE,112.446,Offensive
AdjOE,115.868,Offensive
AdjOE,119.24,Offensive
AdjOE,107.722,Offensive
AdjOE,109.922,Offensive
AdjOE,102.932,Offensive
AdjOE,109.408,Offensive
AdjOE,113.397,Offensive
AdjOE,108.88,Offensive
AdjOE,107.443,Offensive
AdjOE,113.907,Offensive
AdjOE,108.658,Offensive
AdjOE,114.022,Offensive
AdjOE,106.297,Offensive
AdjOE,107.088,Offensive
AdjOE,108.138,Offensive
AdjOE,109.963,Offensive
AdjOE,110.526,Offensive
AdjOE,113.51,Offensive
AdjOE,113.551,Offensive
AdjOE,109.08,Offensive
AdjOE,114.953,Offensive
AdjOE,113.221,Offensive
AdjOE,109.172,Offensive
AdjOE,107.707,Offensive
AdjOE,111.349,Offensive
AdjOE,108.652,Offensive
AdjOE,110.611,Offensive
AdjOE,114.748,Offensive
AdjOE,114.153,Offensive
AdjOE,109.927,Offensive
AdjOE,112.675,Offensive
AdjOE,107.457,Offensive
AdjOE,114.217,Offensive
AdjOE,109.989,Offensive
AdjOE,112.642,Offensive
AdjOE,111.96,Offensive
AdjOE,111.413,Offensive
AdjOE,111.2,Offensive
AdjOE,115.652,Offensive
AdjOE,117.744,Offensive
AdjOE,110.689,Offensive
AdjOE,112.694,Offensive
AdjOE,107.397,Offensive
AdjOE,106.942,Offensive
AdjOE,112.252,Offensive
AdjOE,109.081,Offensive
AdjOE,110.566,Offensive
AdjOE,110.293,Offensive
AdjOE,108.807,Offensive
AdjOE,104.849,Offensive
AdjOE,110.783,Offensive
AdjOE,107.064,Offensive
AdjOE,111.382,Offensive
AdjOE,107.896,Offensive
AdjOE,112.249,Offensive
AdjOE,112.224,Offensive
AdjOE,117.695,Offensive
AdjOE,114.604,Offensive
AdjOE,108.042,Offensive
AdjOE,111.828,Offensive
AdjOE,118.595,Offensive
AdjOE,106.676,Offensive
AdjOE,110.728,Offensive
AdjOE,109.237,Offensive
AdjOE,109.954,Offensive
AdjOE,109.039,Offensive
AdjOE,109.048,Offensive
AdjOE,110.453,Offensive
AdjOE,114.462,Offensive
AdjOE,112.844,Offensive
AdjOE,111.593,Offensive
AdjOE,111.135,Offensive
AdjOE,111.241,Offensive
AdjOE,107.2,Offensive
AdjOE,107.171,Offensive
AdjOE,114.664,Offensive
AdjOE,112.863,Offensive
AdjOE,103.917,Offensive
AdjOE,110.312,Offensive
AdjOE,107.29,Offensive
AdjOE,109.136,Offensive
AdjOE,113.619,Offensive
AdjOE,110.258,Offensive
AdjOE,109.602,Offensive
AdjOE,112.594,Offensive
AdjOE,113.48,Offensive
AdjOE,105.333,Offensive
AdjOE,111.032,Offensive
AdjOE,110.507,Offensive
AdjOE,114.468,Offensive
AdjOE,113.289,Offensive
AdjOE,106.484,Offensive
AdjOE,108.467,Offensive
AdjOE,110.212,Offensive
AdjOE,108.366,Offensive
AdjOE,103.097,Offensive
AdjOE,106.911,Offensive
AdjOE,109.232,Offensive
AdjOE,105.791,Offensive
AdjOE,113.421,Offensive
AdjOE,111.558,Offensive
AdjOE,108.969,Offensive
AdjOE,115.263,Offensive
AdjOE,118.325,Offensive
AdjOE,108.566,Offensive
AdjOE,107.811,Offensive
AdjOE,107.212,Offensive
AdjOE,112.74,Offensive
AdjOE,107.932,Offensive
AdjOE,112.042,Offensive
AdjOE,107.925,Offensive
AdjOE,109.855,Offensive
AdjOE,107.88,Offensive
AdjOE,108.54,Offensive
AdjOE,114.206,Offensive
AdjOE,104.398,Offensive
AdjOE,107.14,Offensive
AdjOE,110.125,Offensive
AdjOE,110.118,Offensive
AdjOE,111.821,Offensive
AdjOE,108.811,Offensive
AdjOE,105.808,Offensive
AdjOE,112.311,Offensive
AdjOE,111.848,Offensive
AdjOE,110.896,Offensive
AdjOE,106.921,Offensive
AdjOE,111.383,Offensive
AdjOE,106.154,Offensive
AdjOE,109.042,Offensive
AdjOE,112.764,Offensive
AdjOE,106.255,Offensive
AdjOE,111.455,Offensive
AdjOE,106.636,Offensive
AdjOE,107.026,Offensive
AdjOE,108.07,Offensive
AdjOE,104.551,Offensive
AdjOE,113.268,Offensive
AdjOE,107.298,Offensive
AdjOE,110.853,Offensive
AdjOE,111.313,Offensive
AdjOE,111.964,Offensive
AdjOE,110.242,Offensive
AdjOE,109.751,Offensive
AdjOE,111.23,Offensive
AdjOE,107.934,Offensive
AdjOE,110.886,Offensive
AdjOE,108.536,Offensive
AdjOE,111.831,Offensive
AdjOE,107.249,Offensive
AdjOE,112.257,Offensive
AdjOE,108.78,Offensive
AdjOE,105.793,Offensive
AdjOE,110.639,Offensive
AdjOE,107.629,Offensive
AdjOE,108.568,Offensive
AdjOE,110.224,Offensive
AdjOE,108.865,Offensive
AdjOE,105.695,Offensive
AdjOE,113.227,Offensive
AdjOE,107.883,Offensive
AdjOE,107.87,Offensive
AdjOE,115.15,Offensive
AdjOE,108.665,Offensive
AdjOE,108.79,Offensive
AdjOE,106.071,Offensive
AdjOE,109.646,Offensive
AdjOE,106.619,Offensive
AdjOE,107.61,Offensive
AdjOE,109.129,Offensive
AdjOE,109.017,Offensive
AdjOE,110.091,Offensive
AdjOE,107.254,Offensive
AdjOE,112.799,Offensive
AdjOE,110.135,Offensive
AdjOE,108.838,Offensive
AdjOE,109.214,Offensive
AdjOE,110.753,Offensive
AdjOE,106.81,Offensive
AdjOE,108.953,Offensive
AdjOE,112.792,Offensive
AdjOE,105.942,Offensive
AdjOE,108.451,Offensive
AdjOE,118.002,Offensive
AdjOE,112.043,Offensive
AdjOE,107.685,Offensive
AdjOE,112.239,Offensive
AdjOE,108.723,Offensive
AdjOE,112.985,Offensive
AdjOE,109.664,Offensive
AdjOE,118.029,Offensive
AdjOE,115.692,Offensive
AdjOE,113.02,Offensive
AdjOE,107.969,Offensive
AdjOE,111.143,Offensive
AdjOE,112.815,Offensive
AdjOE,109.433,Offensive
AdjOE,108.899,Offensive
AdjOE,106.668,Offensive
AdjOE,111.19,Offensive
AdjOE,109.488,Offensive
AdjOE,111.59,Offensive
AdjOE,107.211,Offensive
AdjOE,101.131,Offensive
AdjOE,114.338,Offensive
AdjOE,104.602,Offensive
AdjOE,115.505,Offensive
AdjOE,108.153,Offensive
AdjOE,109.116,Offensive
AdjOE,108.708,Offensive
AdjOE,106.245,Offensive
AdjOE,115.486,Offensive
AdjOE,104.333,Offensive
AdjOE,110.247,Offensive
AdjOE,110.371,Offensive
AdjOE,103.961,Offensive
AdjOE,103.542,Offensive
AdjOE,113.736,Offensive
AdjOE,104.86,Offensive
AdjOE,112.852,Offensive
AdjOE,108.77,Offensive
AdjOE,108.895,Offensive
AdjOE,114.742,Offensive
AdjOE,108.248,Offensive
AdjOE,113.219,Offensive
AdjOE,110.658,Offensive
AdjOE,108.817,Offensive
AdjOE,112.575,Offensive
AdjOE,113.926,Offensive
AdjOE,107.929,Offensive
AdjOE,108.21,Offensive
AdjOE,110.737,Offensive
AdjOE,110.699,Offensive
AdjOE,106.744,Offensive
AdjOE,111.771,Offensive
AdjOE,111.615,Offensive
AdjOE,107.826,Offensive
AdjOE,112.146,Offensive
AdjOE,110.451,Offensive
AdjOE,111.3,Offensive
AdjOE,108.64,Offensive
AdjOE,109.444,Offensive
AdjOE,106.205,Offensive
AdjOE,105.278,Offensive
AdjOE,105.131,Offensive
AdjOE,111.688,Offensive
AdjOE,114.909,Offensive
AdjOE,110.433,Offensive
AdjOE,107.14,Offensive
AdjOE,105.743,Offensive
AdjOE,114.737,Offensive
AdjOE,111.708,Offensive
AdjOE,116.519,Offensive
AdjOE,112.742,Offensive
AdjOE,106.477,Offensive
AdjOE,109.514,Offensive
AdjOE,113.354,Offensive
AdjOE,107.464,Offensive
AdjOE,108.402,Offensive
AdjOE,110.227,Offensive
AdjOE,105.589,Offensive
AdjOE,111.299,Offensive
AdjOE,109.114,Offensive
AdjOE,110.298,Offensive
AdjOE,110.583,Offensive
AdjOE,106.296,Offensive
AdjOE,106.569,Offensive
AdjOE,108.768,Offensive
AdjOE,111.871,Offensive
AdjOE,104.911,Offensive
AdjOE,111.298,Offensive
AdjOE,111.057,Offensive
AdjOE,111.251,Offensive
AdjOE,116.716,Offensive
AdjOE,108.32,Offensive
AdjOE,105.099,Offensive
AdjOE,107.329,Offensive
AdjOE,112.581,Offensive
AdjOE,115.47,Offensive
AdjOE,109.152,Offensive
AdjOE,108.571,Offensive
AdjOE,114.2,Offensive
AdjOE,111.311,Offensive
AdjOE,106.716,Offensive
AdjOE,114.313,Offensive
AdjOE,108.323,Offensive
AdjOE,108.342,Offensive
AdjOE,110.313,Offensive
AdjOE,111.443,Offensive
AdjOE,111.332,Offensive
AdjOE,113.883,Offensive
AdjOE,105.771,Offensive
AdjOE,116.476,Offensive
AdjOE,103.914,Offensive
AdjOE,108.041,Offensive
AdjOE,108.112,Offensive
AdjOE,110.601,Offensive
AdjOE,111.068,Offensive
AdjOE,110.634,Offensive
AdjOE,109.887,Offensive
AdjOE,112.7,Offensive
AdjOE,107.737,Offensive
AdjOE,109.907,Offensive
AdjOE,110.735,Offensive
AdjOE,116.717,Offensive
AdjOE,112.385,Offensive
AdjOE,113.712,Offensive
AdjOE,106.751,Offensive
AdjOE,101.846,Offensive
AdjOE,108.34,Offensive
AdjOE,104.509,Offensive
AdjOE,104.592,Offensive
AdjOE,107.774,Offensive
AdjOE,107.522,Offensive
AdjOE,114.837,Offensive
AdjOE,113.608,Offensive
AdjOE,111.75,Offensive
AdjOE,107.776,Offensive
AdjOE,114.037,Offensive
AdjOE,108.846,Offensive
AdjOE,109.247,Offensive
AdjOE,109.661,Offensive
AdjOE,108.089,Offensive
AdjOE,109.741,Offensive
AdjOE,115.783,Offensive
AdjOE,108.973,Offensive
AdjOE,113.15,Offensive
AdjOE,109.28,Offensive
AdjOE,109.163,Offensive
AdjOE,114.737,Offensive
AdjOE,111.19,Offensive
AdjOE,107.426,Offensive
AdjOE,113.878,Offensive
AdjOE,108.327,Offensive
AdjOE,106.98,Offensive
AdjOE,107.294,Offensive
AdjOE,110.969,Offensive
AdjOE,107.292,Offensive
AdjOE,100.588,Offensive
AdjOE,107.412,Offensive
AdjOE,104.653,Offensive
AdjOE,110.911,Offensive
AdjOE,108.936,Offensive
AdjOE,111.138,Offensive
AdjOE,109.004,Offensive
AdjOE,104.066,Offensive
AdjOE,107.942,Offensive
AdjOE,106.14,Offensive
AdjOE,109.995,Offensive
AdjOE,110.721,Offensive
AdjOE,111.158,Offensive
AdjOE,108.215,Offensive
AdjOE,115.399,Offensive
AdjOE,112.983,Offensive
AdjOE,110.881,Offensive
AdjOE,107.15,Offensive
AdjOE,108.746,Offensive
AdjOE,109.033,Offensive
AdjOE,113.38,Offensive
AdjOE,106.52,Offensive
AdjOE,103.647,Offensive
AdjOE,112.089,Offensive
AdjOE,107.302,Offensive
AdjOE,109.074,Offensive
AdjOE,105.804,Offensive
AdjOE,105.77,Offensive
AdjOE,113.635,Offensive
AdjOE,112.627,Offensive
AdjOE,107.406,Offensive
AdjOE,107.419,Offensive
AdjOE,106.918,Offensive
AdjOE,111.881,Offensive
AdjOE,108.399,Offensive
AdjOE,112.674,Offensive
AdjOE,112.084,Offensive
AdjOE,111.814,Offensive
AdjOE,110.138,Offensive
AdjOE,109.699,Offensive
AdjOE,110.698,Offensive
AdjOE,116.835,Offensive
AdjOE,105.993,Offensive
AdjOE,103.054,Offensive
AdjOE,114.169,Offensive
AdjOE,109.729,Offensive
AdjOE,116.255,Offensive
AdjOE,115.6,Offensive
AdjOE,109.82,Offensive
AdjOE,105.6,Offensive
AdjOE,106.505,Offensive
AdjOE,110.756,Offensive
AdjOE,113.152,Offensive
AdjOE,112.691,Offensive
AdjOE,110.448,Offensive
AdjOE,106.89,Offensive
AdjOE,108.883,Offensive
AdjOE,109.757,Offensive
AdjOE,107.722,Offensive
AdjOE,109.276,Offensive
AdjOE,107.673,Offensive
AdjOE,108.765,Offensive
AdjOE,106.986,Offensive
AdjOE,111.565,Offensive
AdjOE,107.627,Offensive
AdjOE,115.145,Offensive
AdjOE,106.577,Offensive
AdjOE,105.421,Offensive
AdjOE,102.447,Offensive
AdjOE,111.888,Offensive
AdjOE,107.218,Offensive
AdjOE,109.694,Offensive
AdjOE,107.387,Offensive
AdjOE,107.753,Offensive
AdjOE,106.019,Offensive
AdjOE,109.795,Offensive
AdjOE,105.492,Offensive
AdjOE,109.63,Offensive
AdjOE,107.958,Offensive
AdjOE,109.06,Offensive
AdjOE,113.98,Offensive
AdjOE,105.34,Offensive
AdjOE,109.214,Offensive
AdjOE,113.885,Offensive
AdjOE,111.136,Offensive
AdjOE,114.48,Offensive
AdjOE,110.616,Offensive
AdjOE,105.249,Offensive
AdjOE,111.762,Offensive
AdjOE,108.024,Offensive
AdjOE,104.74,Offensive
AdjOE,111.36,Offensive
AdjOE,110.472,Offensive
AdjOE,107.909,Offensive
AdjOE,111.213,Offensive
AdjOE,104.173,Offensive
AdjOE,110.706,Offensive
AdjOE,112.234,Offensive
AdjOE,111.008,Offensive
AdjOE,106.692,Offensive
AdjOE,110.486,Offensive
AdjOE,104.319,Offensive
AdjOE,109.604,Offensive
AdjOE,110.276,Offensive
AdjOE,111.791,Offensive
AdjOE,114.056,Offensive
AdjOE,106.121,Offensive
AdjOE,114.426,Offensive
AdjOE,106.948,Offensive
AdjOE,113.414,Offensive
AdjOE,106.804,Offensive
AdjOE,108.663,Offensive
AdjOE,111.782,Offensive
AdjOE,113.124,Offensive
AdjOE,109.831,Offensive
AdjOE,113.013,Offensive
AdjOE,113.263,Offensive
AdjOE,111.004,Offensive
AdjOE,107.722,Offensive
AdjOE,112.303,Offensive
AdjOE,106.565,Offensive
AdjOE,107.971,Offensive
AdjOE,111.238,Offensive
AdjOE,107.903,Offensive
AdjOE,100.377,Offensive
AdjOE,107.308,Offensive
AdjOE,108.168,Offensive
AdjOE,106.827,Offensive
AdjOE,107.819,Offensive
AdjOE,109.198,Offensive
AdjOE,108.974,Offensive
AdjOE,108.445,Offensive
AdjOE,109.21,Offensive
AdjOE,108.665,Offensive
AdjOE,108.722,Offensive
AdjOE,105.384,Offensive
AdjOE,109.063,Offensive
AdjOE,106.57,Offensive
AdjOE,112.645,Offensive
AdjOE,109.131,Offensive
AdjOE,115.405,Offensive
AdjOE,109.176,Offensive
AdjOE,107.921,Offensive
AdjOE,113.154,Offensive
AdjOE,112.364,Offensive
AdjOE,109.204,Offensive
AdjOE,109.744,Offensive
AdjOE,96.7443,Offensive
AdjOE,106.538,Offensive
AdjOE,107.072,Offensive
AdjOE,110.478,Offensive
AdjOE,109.554,Offensive
AdjOE,110.504,Offensive
AdjOE,106.268,Offensive
AdjOE,112.289,Offensive
AdjOE,108.321,Offensive
AdjOE,112.021,Offensive
AdjOE,112.483,Offensive
AdjOE,103.527,Offensive
AdjOE,111.111,Offensive
AdjOE,108.596,Offensive
AdjOE,111.055,Offensive
AdjOE,108.331,Offensive
AdjOE,109.121,Offensive
AdjOE,114.629,Offensive
AdjOE,104.199,Offensive
AdjOE,111.39,Offensive
AdjOE,110.891,Offensive
AdjOE,112.245,Offensive
AdjOE,107.931,Offensive
AdjOE,108.326,Offensive
AdjOE,108.294,Offensive
AdjOE,113.024,Offensive
AdjOE,104.183,Offensive
AdjOE,113.939,Offensive
AdjOE,108.686,Offensive
AdjOE,109.329,Offensive
AdjOE,109.99,Offensive
AdjOE,112.92,Offensive
AdjOE,107.841,Offensive
AdjOE,114.813,Offensive
AdjOE,106.97,Offensive
AdjOE,107.532,Offensive
AdjOE,109.97,Offensive
AdjOE,108.2,Offensive
AdjOE,107.522,Offensive
AdjOE,109.206,Offensive
AdjOE,109.396,Offensive
AdjOE,105.473,Offensive
AdjOE,110.718,Offensive
AdjOE,109.51,Offensive
AdjOE,111.546,Offensive
AdjOE,110.92,Offensive
AdjOE,103.896,Offensive
AdjOE,111.191,Offensive
AdjOE,112.215,Offensive
AdjOE,104.99,Offensive
AdjOE,108.842,Offensive
AdjOE,114.138,Offensive
AdjOE,113.601,Offensive
AdjOE,110.909,Offensive
AdjOE,110.948,Offensive
AdjOE,111.083,Offensive
AdjOE,111.609,Offensive
AdjOE,103.263,Offensive
AdjOE,110.974,Offensive
AdjOE,110.673,Offensive
AdjOE,112.591,Offensive
AdjOE,108.35,Offensive
AdjOE,108.174,Offensive
AdjOE,111.655,Offensive
AdjOE,108.289,Offensive
AdjOE,104.697,Offensive
AdjOE,106.475,Offensive
AdjOE,113.774,Offensive
AdjOE,108.36,Offensive
AdjOE,106.285,Offensive
AdjOE,109.243,Offensive
AdjOE,109.349,Offensive
AdjOE,112.909,Offensive
AdjOE,109.233,Offensive
AdjOE,103.47,Offensive
AdjOE,104.431,Offensive
AdjOE,111.175,Offensive
AdjOE,113.949,Offensive
AdjOE,104.736,Offensive
AdjOE,107.229,Offensive
AdjOE,109.904,Offensive
AdjOE,106.535,Offensive
AdjOE,112.819,Offensive
AdjOE,106.699,Offensive
AdjOE,112.035,Offensive
AdjOE,113.791,Offensive
AdjOE,113.14,Offensive
AdjOE,111.134,Offensive
AdjOE,111.065,Offensive
AdjOE,110.097,Offensive
AdjOE,110.648,Offensive
AdjOE,104.552,Offensive
AdjOE,101.68,Offensive
AdjOE,109.948,Offensive
AdjOE,104.664,Offensive
AdjOE,104.674,Offensive
AdjOE,109.375,Offensive
AdjOE,106.744,Offensive
AdjOE,109.685,Offensive
AdjOE,109.852,Offensive
AdjOE,110.174,Offensive
AdjOE,105.357,Offensive
AdjOE,105.451,Offensive
AdjOE,113.754,Offensive
AdjOE,105.96,Offensive
AdjOE,106.964,Offensive
AdjOE,109.457,Offensive
AdjOE,105.478,Offensive
AdjOE,107.514,Offensive
AdjOE,112.645,Offensive
AdjOE,118.646,Offensive
AdjOE,106.626,Offensive
AdjOE,108.302,Offensive
AdjOE,106.483,Offensive
AdjOE,109.372,Offensive
AdjOE,111.583,Offensive
AdjOE,107.73,Offensive
AdjOE,107.642,Offensive
AdjOE,105.121,Offensive
AdjOE,106.979,Offensive
AdjOE,111.191,Offensive
AdjOE,113.617,Offensive
AdjOE,111.665,Offensive
AdjOE,111.197,Offensive
AdjOE,106.735,Offensive
AdjOE,107.824,Offensive
AdjOE,114.482,Offensive
AdjOE,108.368,Offensive
AdjOE,107.379,Offensive
AdjOE,106.995,Offensive
AdjOE,113.491,Offensive
AdjOE,111.857,Offensive
AdjOE,109.527,Offensive
AdjOE,106.151,Offensive
AdjOE,113.009,Offensive
AdjOE,104.477,Offensive
AdjOE,105.188,Offensive
AdjOE,108.948,Offensive
AdjOE,113.748,Offensive
AdjOE,109.188,Offensive
AdjOE,112.045,Offensive
AdjOE,107.078,Offensive
AdjOE,109.321,Offensive
AdjOE,108.075,Offensive
AdjOE,105.568,Offensive
AdjOE,107.619,Offensive
AdjOE,108.449,Offensive
AdjOE,109.425,Offensive
AdjOE,104.418,Offensive
AdjOE,108.977,Offensive
AdjOE,109.035,Offensive
AdjOE,105.988,Offensive
AdjOE,108.208,Offensive
AdjOE,110.605,Offensive
AdjOE,115.327,Offensive
AdjOE,106.966,Offensive
AdjOE,113.003,Offensive
